,Return,Volatility,VYM,VTI,VOO
175,0.12246108503928518,0.20616736682594247,0.3340929922044146,0.15990126825930293,0.5060057395362825
154,0.12171626671319877,0.20616797889280722,0.3332597721781953,0.2866667131338968,0.380073514687908
1396,0.12263181115291277,0.20616845846057263,0.3345739068565179,0.12872058872921072,0.5367055044142713
193,0.11948206583570953,0.20617481892562287,0.34084602257773244,0.5930427122592618,0.06611126516300576
76,0.12131068372915112,0.20617548215675313,0.33322060114502516,0.352658927688508,0.31412047116646685
84,0.12223317310576767,0.20617678967625647,0.33277805739400446,0.20645535702290183,0.4607665855830937
1018,0.12072641318531657,0.2061799971464087,0.3345407215740501,0.4376421053799161,0.22781717304603377
1682,0.12115168031319352,0.2061816392375243,0.33313952125191226,0.3790117210979697,0.2878487576501179
814,0.12172807060281375,0.2061880628366946,0.33171806495536893,0.29604744497152324,0.3722344900731079
947,0.12156180591465551,0.2061883336496582,0.33187126731159344,0.3218604649791597,0.3462682677092469
535,0.12314214856758865,0.2061911432176535,0.33513401020404615,0.04194211565656202,0.6229238741393918
978,0.12119471022298059,0.20619278139916997,0.3322555190816733,0.37851609125339053,0.2892283896649362
297,0.12116200768396483,0.20619919340378967,0.33189374143200984,0.3864639874604378,0.28164227110755236
300,0.12142714952064285,0.20619931479731315,0.3312875296158557,0.3479509524243362,0.32076151795980806
992,0.12303103025770998,0.2062021457408328,0.3332675230710293,0.07361550840924092,0.5931169685197298
1523,0.12301747458846163,0.20621186209797793,0.33222237394154763,0.08346725959419597,0.5843103664642564
636,0.12141130899703918,0.20621351033193877,0.33030582066376907,0.3577081562464924,0.31198602308973866
286,0.12044614274218826,0.20621455787686116,0.3334341054813663,0.4911524495761866,0.17541344494244712
1808,0.12241218142794148,0.20621545026680327,0.3298038228024046,0.19924186834306515,0.47095430885453027
9,0.11995300821554562,0.20621580892577976,0.3357732668315262,0.5539069406187929,0.11031979254968098
1582,0.12192818013911054,0.2062201769356619,0.32914936396124733,0.2824449870719172,0.3884056489668355
696,0.11996955058060915,0.20623191100521046,0.33472563788623005,0.5589009122477882,0.10637344986598175
1641,0.12216447431884209,0.2062319894003628,0.32821131540035553,0.251036032566056,0.4207526520335886
1098,0.12208000638201882,0.20623694023797348,0.3278146994592707,0.2676252209716824,0.40456007956904677
573,0.11934938877670485,0.20624045563821983,0.33791923194127027,0.6359753773907664,0.026105390667963472
1700,0.1216844188972341,0.20624349653244586,0.32766167668344176,0.3328321064700949,0.3395062168464633
632,0.1229910139372179,0.20624802555225719,0.32861351913058523,0.11418875740814588,0.5571977234612688
1884,0.12222799923154154,0.20624810207780234,0.3269566298193949,0.24993542105117048,0.42310794912943456
70,0.12291113939966365,0.20625328249434594,0.32780692337637923,0.13303690268240365,0.5391561739412171
1418,0.12204003382567298,0.20626096862417495,0.32598623357080575,0.28749434848545596,0.3865194179437382
1394,0.12129829470626624,0.20626257671681666,0.32718471116956527,0.3988787952682419,0.27393649356219285
1864,0.12125795131714093,0.20626489036348364,0.3271458106769786,0.4056994538709801,0.2671547354520412
1854,0.12218901611916401,0.20628083538664505,0.3244108045058767,0.27489890558049845,0.4006902899136249
1129,0.12357903946023167,0.20628340833633527,0.32866821471588453,0.018526754821718148,0.6528050304623974
1619,0.12142838374926655,0.2062872619978516,0.3251489725892376,0.39271585980848844,0.282135167602274
692,0.12082087413417338,0.20628935230816292,0.3271215557790144,0.4766845336656074,0.19619391055537833
1795,0.12258808366512992,0.2062896176025532,0.3238966573948308,0.21401525417546446,0.4620880884297047
917,0.12244525697669024,0.20628999294647957,0.32373540406474405,0.2383346535151825,0.4379299424200735
59,0.12158519056733517,0.20629335006374305,0.3243330055457726,0.37328977764366683,0.3023772168105605
223,0.12091206882293422,0.20629673366498633,0.32628197960570965,0.4680606895390789,0.20565733085521146
1903,0.121928434500801,0.20629785943202542,0.3233664626416575,0.3247634612425859,0.3518700761157565
1559,0.12187874651211396,0.2063006812909037,0.32323688645367904,0.33376216277290155,0.3430009507734193
1365,0.12229654352546984,0.20630402676703524,0.32261060744619857,0.27066566345185467,0.40672372910194676
161,0.12320494919584331,0.20630565340994156,0.32416122379709134,0.11214380917891405,0.5636949670239947
2,0.12207096648860906,0.20630774143834432,0.32247230441406005,0.30822268074374803,0.3693050148421918
1320,0.12199144854492115,0.20630824372322357,0.3225288141294516,0.320690820082756,0.35678036578779226
31,0.12242232795927564,0.2063091443591867,0.322217388577225,0.25316864688141233,0.42461396454136274
197,0.12347095540483731,0.20631038877713573,0.3251004326955585,0.06217055623461679,0.6127290110698247
503,0.12170513698218881,0.20631161149651572,0.3227947801600871,0.3651256909915682,0.3120795288483446
877,0.12035351202687318,0.20631874967631397,0.32753369583319447,0.5493792465325968,0.12308705763420871
758,0.11965004691976312,0.20632104888965877,0.331499284340188,0.6342941702050757,0.034206545454736406
1453,0.12063683345445077,0.20632431291568298,0.32578281707583595,0.5163057512646426,0.15791143165952143
614,0.12213098953306009,0.20632570639060324,0.32109091962464725,0.30861744931977464,0.3702916310555781
892,0.12078277910136095,0.20632805560138018,0.32487829606028396,0.49928785818403393,0.17583384575568223
270,0.12192677736200752,0.20632868350522734,0.3211609908931177,0.34118697470367015,0.33765203440321223
775,0.1198013795935949,0.20633154343879823,0.3299629122837455,0.6210318686865262,0.0490052190297282
1244,0.12149391691240706,0.20633550220274974,0.32172081639926164,0.4072105531181557,0.2710686304825826
386,0.12178907989210365,0.20634471235563706,0.32031874039648256,0.36966372586845186,0.3100175337350657
1406,0.12268842541207642,0.20634618856374917,0.3194336926779381,0.23045084426811818,0.4501154630539437
1405,0.12145453659806571,0.20634691899981505,0.32108692964838526,0.4182334586523763,0.2606796116992385
77,0.12049505431242043,0.20634738463537414,0.3251034483648858,0.5442506347217358,0.1306459169133783
1595,0.12172614910200365,0.20634938559248356,0.32014978896103996,0.3810962119839531,0.2987539990550068
321,0.1216568164577588,0.20635097191649374,0.32022279635485856,0.3917934663307436,0.28798373731439786
142,0.12347278893939055,0.20635397945123066,0.32087488164366773,0.09282562949128724,0.5862994888650449
1291,0.12279731073372165,0.2063564710934246,0.318713005199716,0.21809022257514663,0.4631967722251374
134,0.12027165322178043,0.20635813775258766,0.3256766329222862,0.5762435063251443,0.09807986075256939
279,0.12217951759662125,0.20636311275801758,0.31831692614106105,0.3210752703325783,0.3606078035263607
88,0.12232902498140996,0.20636311778288427,0.31815643499825363,0.2980303586061739,0.3838132063955726
612,0.12285386794989162,0.20636375003204577,0.31819124747464606,0.21274970483207498,0.46905904769327894
1576,0.12330832233486136,0.20636565597859555,0.31910000692861756,0.1324704971277338,0.5484294959436486
473,0.12192359794319725,0.20636890004597003,0.31835368353753146,0.3622655391403461,0.3193807773221225
884,0.1216901973976855,0.2063697564073184,0.3188709448623665,0.39628798022966183,0.28484107490797167
1349,0.12368918040430076,0.20636998162034817,0.3205319772662674,0.06028153234308393,0.6191864903906487
592,0.12185962399262557,0.20638115362857365,0.31766096391430887,0.3777036149789751,0.304635421106716
255,0.12353720581148483,0.20638200270314974,0.3185538514450266,0.09939147995469315,0.5820546686002802
1794,0.12151126566104203,0.20638540604420408,0.31838951550226186,0.4288017579896419,0.2528087265080964
1216,0.12272148965076246,0.20638926979715766,0.3160735777946478,0.2497071691522545,0.4342192530530977
1072,0.12235770635459832,0.2063900827319457,0.3161570132667651,0.3080296561583499,0.3758133305748851
657,0.12060230717619864,0.20639725210488824,0.32161207337253467,0.552449726684361,0.12593819994310437
343,0.12244760788654276,0.20639848930621246,0.3154593504353851,0.2985757926360668,0.3859648569285481
891,0.12352300289993122,0.2063985613759958,0.3169638128533257,0.1133393943725396,0.5696967927741347
526,0.12198401017835889,0.20641174934729875,0.31528484894117675,0.3749578071668802,0.30975734389194304
1822,0.12202144276056276,0.20641570555087324,0.31492832142604027,0.3715052106516534,0.3135664679223063
669,0.12268742204942916,0.20642653588869014,0.31324331043302733,0.2759578651822425,0.41079882438473014
380,0.12345114890518596,0.20642808764804052,0.3140754002254346,0.14613747811134728,0.5397871216632181
509,0.1226244279099276,0.20642840893785647,0.3131333605566246,0.28696842833572855,0.39989821110764684
1889,0.12263732992786079,0.2064319282374716,0.3128660938334912,0.28683600005982524,0.4002979061066836
1906,0.12248602630256916,0.20643243404870884,0.31295708291792135,0.3106810082105503,0.37636190887152843
510,0.12052629940068002,0.20643473492878342,0.3198578138726126,0.577613073787473,0.10252911233991446
1152,0.12189494127314877,0.2064350012111427,0.31395964107631297,0.39909428648466483,0.28694607243902204
1534,0.1224786699093593,0.20643795528139167,0.3125689766072796,0.314715633184281,0.37271539020843947
1719,0.12070970034276449,0.2064395448840403,0.31858391460555735,0.5572330361295714,0.12418304926487124
1043,0.12359996960235224,0.2064475658296326,0.3128654627927047,0.13089099242060423,0.5562435447866909
462,0.12115826644134435,0.20644783732305585,0.3158858073073029,0.5043279978268936,0.17978619486580338
1638,0.1220384082475904,0.206451628310724,0.31246712292758044,0.38678501529511206,0.3007478617773075
678,0.11992852642260482,0.2064645010959219,0.3218597526288559,0.6597893630263467,0.01835088434479735
327,0.12178964188181592,0.20646874566444648,0.3120887900703348,0.42985696764282855,0.25805424228683665
413,0.1204620496183077,0.20647171176553192,0.3181357097731801,0.6006360636242913,0.08122822660252843
1058,0.12111326721097221,0.2064717932744967,0.31466081784605426,0.5205909995572874,0.16474818259665844
634,0.12306650741223714,0.206472990615756,0.3097454968949804,0.24016668903250135,0.45008781407251813
1660,0.12255703276533114,0.20647537140433925,0.3098065604241932,0.3222553521720563,0.3679380874037506
1032,0.12278264764789591,0.2064788471469764,0.3093313387934433,0.2891862644339845,0.40148239677257225
1166,0.12212686066076665,0.2064792676658268,0.31039734671384955,0.38761662573790984,0.3019860275482405
864,0.12403314941032863,0.20648008652393635,0.311871564398681,0.06799525586875214,0.6201331797325669
414,0.12324875584363845,0.20648149175589287,0.30922886564541524,0.21442638155560764,0.47634475279897703
1996,0.12273273108304354,0.206481814702654,0.3091527050866391,0.29858134150280913,0.39226595341055187
66,0.12282581133902669,0.20648515067569664,0.3088438573304958,0.28576445241204085,0.4053916902574633
411,0.1222168183885176,0.2064854508835461,0.309758820976061,0.37772047989226215,0.31252069913167685
1178,0.12336890761032869,0.20648589138423495,0.3090415749565206,0.19633344738112068,0.4946249776623587
478,0.12314660774318524,0.2064872211102262,0.30869087518791793,0.23491535985235093,0.45639376495973116
1941,0.12259303178951188,0.20648861644078598,0.30882244884856813,0.32363204059076867,0.36754551056066326
1873,0.12188373595853123,0.20648866699356827,0.3105008111134825,0.4262454578530503,0.2632537310334672
1766,0.12271837461012375,0.20648952744133728,0.30860982904637935,0.3048836803256349,0.38650649062798575
1531,0.12120206139922207,0.20649120043904878,0.3130873733175321,0.5177316182157462,0.16918100846672168
831,0.1219456706768136,0.20649215504252974,0.310077226488495,0.41931465682512475,0.2706081166863802
1768,0.12197022754820874,0.206495407417483,0.30979027740947396,0.4174382910565417,0.27277143153398437
1940,0.12177445516220256,0.2064980744831732,0.31027916794451865,0.44557270770942364,0.24414812434605762
902,0.12385009038104079,0.20650560974869264,0.30865872605057276,0.12118520098617605,0.5701560729632512
511,0.12265591432320797,0.20650611607529773,0.3075040323716058,0.3231023238430356,0.36939364378535855
915,0.12228148578822583,0.20651072766552697,0.30791282771848477,0.3807661045895025,0.3113210676920128
140,0.12422395980233535,0.2065189989382061,0.30926082994633264,0.05620717325705183,0.6345319967966155
298,0.12279972601535741,0.20652596620715752,0.30592256722011446,0.3113887433727566,0.3826886894071289
1747,0.1221777060720692,0.20653162206093517,0.3068196034219459,0.40558648909103023,0.2875939074870239
488,0.12169969755156639,0.2065325855365221,0.30841873453461666,0.4713112480900466,0.22027001737533675
559,0.12275621024148593,0.20653570969303162,0.3052895299714298,0.3230753793613946,0.37163509066717576
229,0.12189615730111912,0.2065425902695488,0.30704805039543986,0.44952460445604353,0.2434273451485167
1677,0.12185211529924911,0.20654780465124947,0.3068876077386234,0.4578347408816812,0.23527765137969542
883,0.12332600214679355,0.20654896173580908,0.3040472893121219,0.23986730287491712,0.4560854078129611
878,0.1228215885428204,0.2065507596735878,0.3041473245700641,0.3208505990946989,0.3750020763352371
1286,0.12297297305635164,0.20655346293678387,0.3037904683124937,0.2989399606657875,0.39726957102171884
1785,0.12276308981041,0.20655503297445954,0.30393322123089095,0.33189581978521254,0.36417095898389645
1381,0.12417216881984881,0.20655689506228805,0.30542914634411467,0.09266445559625656,0.6019063980596288
1202,0.12280493264093552,0.20655917713107097,0.30358289650957304,0.3276833184778156,0.36873378501261145
1663,0.12159913955744744,0.20656057677847922,0.3071438185607398,0.4969405962285795,0.19591558521068073
1744,0.12229063499954974,0.2065664379130235,0.3042359948415501,0.40621666908257803,0.28954733607587185
144,0.12122385168992751,0.20657287933618823,0.30821181978193934,0.5499149156834611,0.14187326453459947
13,0.12023326151878075,0.20658173639193678,0.31360541570806033,0.6708845602392016,0.015510024052738039
939,0.12262235563465342,0.20658295440391042,0.3022988488016206,0.36666680706460447,0.3310343441337749
937,0.12252554985796868,0.20658715329280838,0.30224861507913187,0.3827175056900989,0.3150338792307692
969,0.1228241258767784,0.20658772371642858,0.30158288618933626,0.339224025425051,0.3591930883856128
1329,0.12452195429698776,0.20658900836150504,0.304363986700137,0.04380076192158571,0.6518352513782774
649,0.12062785065542454,0.20659008426493808,0.31062809862388135,0.6287691103273683,0.06060279104875034
303,0.12250810158106892,0.20659666259768422,0.30167022626513207,0.3897808538224886,0.30854891991237926
135,0.12250253215755223,0.20660645224475044,0.3010480073426734,0.39524085800059494,0.3037111346567316
326,0.12232534561572252,0.20660729165375566,0.30151540022837814,0.42052179924765815,0.2779628005239639
1390,0.12288934122520317,0.2066118732845526,0.29982204475358104,0.3415571452389583,0.35862081000746066
1836,0.12456699441931209,0.20661233344226937,0.30240383486943617,0.050862256537927725,0.646733908592636
621,0.12375614260865293,0.2066168863400434,0.29917741520046287,0.20585542134696855,0.4949671634525686
487,0.12256442761688252,0.20661735464877523,0.30017354341662483,0.3916191023591083,0.30820735422426687
320,0.1234756125962134,0.20661949851478317,0.29878417328187135,0.2541823592292029,0.44703346748892575
28,0.12208705091569655,0.2066234813379651,0.30133701950106123,0.46043267305697017,0.23823030744196866
1330,0.12349821388715884,0.20662704817121974,0.2982263730074903,0.2546067832485781,0.4471668437439315
1101,0.12457405283263558,0.20662758820955066,0.3010000320198446,0.060001617563713,0.6389983504164423
32,0.12273876314442407,0.20663257564797127,0.298741838338578,0.3738636063489559,0.32739455531246614
1867,0.1236227979742406,0.2066345777706932,0.2977001440632489,0.2382785225159494,0.46402133342080176
1259,0.12094404782644326,0.20663971556752994,0.3060244422270775,0.6112662374718885,0.08270932030103395
1081,0.12440287486731007,0.20664052096250693,0.29896034271142796,0.10267350326288055,0.5983661540256915
1375,0.12231664114827068,0.20664293806524445,0.29930430861442736,0.4381281600583645,0.262567531327208
821,0.12392112298021779,0.20664307736647622,0.29735542582379243,0.1924743077724013,0.5101702664038062
334,0.12257233720909999,0.2066478277543742,0.2981862918515954,0.40489432532335906,0.2969193828250457
1640,0.12332814253063915,0.2066488033199041,0.29670426333958344,0.2933081314954089,0.40998760516500776
328,0.12460071149499052,0.20664902830724846,0.2991505845711417,0.06923003869568299,0.6316193767331754
1321,0.12182796521402865,0.2066524064706393,0.30067984342929216,0.5072189024174507,0.19210125415325702
1140,0.12325942255123984,0.20665300897782282,0.2964685843279256,0.3061672569995998,0.39736415867247454
1685,0.12386395416606659,0.2066549233831933,0.29634584129527364,0.20913096890102817,0.4945231898036982
603,0.12184211538276309,0.20665937915445437,0.3002066173687953,0.508392920737076,0.19140046189412868
1878,0.12409551168070425,0.20666162695571297,0.2962009310798513,0.17267963533457598,0.5311194335855728
232,0.1228937590330718,0.20666190417117378,0.2964547330141209,0.3655069683966402,0.3380382985892389
1893,0.12282371819709002,0.20666435977043435,0.2964530856304816,0.376865796608126,0.32668111776139236
1625,0.12209516498472926,0.206664404994462,0.2988230844826985,0.4775327201926369,0.2236441953246645
335,0.1243794748294121,0.20667243376666353,0.29609763793298943,0.1274336355035198,0.5764687265634908
1928,0.12342823740223784,0.20667408528585882,0.29483617957543684,0.29077624473069014,0.4143875756938731
924,0.12420300078494004,0.2066742186073437,0.2954258610600831,0.1609435552170531,0.5436305837228638
421,0.12300255701182651,0.20667472747450957,0.29537568779737616,0.35578546247647647,0.34883884972614737
1528,0.12184066916706417,0.20668169197030956,0.29891077573254426,0.5181192347934698,0.1829699894739861
1979,0.12407225393764121,0.2066878174117649,0.29406796477495334,0.1920713901405257,0.513860645084521
123,0.123464361053582,0.20669323362134068,0.29345479697738913,0.2950427486601441,0.4115024543624667
617,0.12369531495501078,0.20669488726359173,0.2932409265935408,0.2591943340778984,0.4475647393285607
90,0.12258577647793292,0.20669608379108043,0.2950935665718536,0.42537131058374217,0.2795351228444041
746,0.12297909869210562,0.20670063710364636,0.2937144020051679,0.37175465714351824,0.33453094085131374
1404,0.1226048398567216,0.2067025506030396,0.29462817994906737,0.4256919548676667,0.279679865183266
683,0.12243221801032961,0.20670259267642271,0.29521541271473256,0.44935558030511447,0.2554290069801529
1460,0.1231166551262521,0.20670511879164535,0.29312610663592276,0.3537794850003912,0.35309440836368605
34,0.12332237700110675,0.20671794524707982,0.2919082637627217,0.329372797397824,0.3787189388394542
723,0.12389488859529664,0.2067232518247461,0.29118881794704815,0.241894659831689,0.46691652222126284
506,0.124276291898226,0.2067270405882553,0.29133021041095614,0.1790708331958239,0.5295989563932199
833,0.12216166445363073,0.20672748697542606,0.29479627727900215,0.49625598129740434,0.20894774142359354
356,0.1227854382909382,0.20672805262481017,0.29246766867115526,0.41226035142854056,0.29527197990030424
647,0.12418772929504482,0.20672806571712,0.2910962718239089,0.19513175644561156,0.5137719717304795
427,0.12353329884144255,0.20672960684983807,0.29084676296101303,0.30297850081133765,0.4061747362276493
258,0.12183313160210425,0.2067402593834857,0.295589408678274,0.5436693089661596,0.16074128235556628
1839,0.12295260262188987,0.20674125197226625,0.29115529676861407,0.3947924901372715,0.3140522130941143
903,0.12486261486411827,0.20674230609887467,0.2920180518641892,0.07904686268208733,0.6289350854537235
1818,0.12421722718416231,0.20674236678510824,0.2900280208744231,0.19817796215231745,0.5117940169732594
1698,0.12106426216709446,0.20674664070633295,0.2995580693139649,0.6391573665247198,0.061284564161315225
246,0.1215873886166622,0.20674755639828826,0.2964615367960885,0.5770918560926859,0.12644660711122552
1905,0.12447015380816798,0.2067504751166141,0.28988010254476054,0.15828682281051465,0.5518330746447249
472,0.12502377576872115,0.20675179020055898,0.29202733627856553,0.052870452625368464,0.655102211096066
358,0.12317475811701646,0.20675330648256177,0.28983026411957524,0.36850868565543665,0.34166105022498805
527,0.12446896741565204,0.20675870865166665,0.28921208785123337,0.1633722203095838,0.5474156918391828
49,0.12343186869740488,0.2067590539627028,0.2889601587478958,0.3332297479070762,0.3778100933450279
1297,0.12504562988144202,0.20676140507975252,0.2912647367525578,0.05491607307985769,0.6538191901675845
1328,0.12340214168670284,0.2067619208445378,0.28881596143335714,0.3391018290485867,0.3720822095180562
106,0.12286150096028385,0.20676589973317427,0.28986521829930273,0.4190009578283819,0.29113382387231534
793,0.12365350653245039,0.20676658171489123,0.28816404166544407,0.30315550539222225,0.4086804529423336
982,0.12326566838351483,0.20676714483976213,0.28872866717325446,0.3618502174783184,0.3494211153484271
725,0.12408016617267628,0.20676832692443914,0.28792894863325735,0.23575780960499879,0.4763132417617438
1880,0.12173777307514551,0.20676929733316202,0.29445287853530033,0.5674426580920515,0.13810446337264792
1090,0.12492492914187747,0.20677106575869014,0.28975733306222534,0.08551155756062366,0.6247311093771509
233,0.12108918779790093,0.20677136722277728,0.2981001372937216,0.6457986966577998,0.05610116604847886
474,0.12326780534189556,0.206772930779734,0.2883456338590322,0.3643097401071913,0.34734462603377647
108,0.12397484541889917,0.2067730018249773,0.2875572211548075,0.25554289005692055,0.45689988878827204
719,0.12408847182159019,0.20677622237895754,0.28734879372619787,0.2386619047854672,0.4739893014883349
71,0.12245003859368307,0.20677708071638765,0.2906636912570308,0.479809912620857,0.22952639612211223
1978,0.12368968607119732,0.20678117943286844,0.2871194522754097,0.3049459493250191,0.4079345983995711
630,0.1233115822040034,0.20678159373223245,0.28768631564767955,0.36204729518740314,0.35026638916491726
1434,0.12418448006789422,0.20678291841352173,0.2869069512108023,0.22634486015274852,0.4867481886364492
1300,0.12373993109217415,0.2067866043423427,0.28669637505683654,0.29990518683482836,0.4133984381083352
681,0.1237347387734078,0.20679572694926565,0.28607150267056447,0.30532353584873645,0.4086049614806991
1553,0.12338573053993694,0.2067995374112241,0.28635853045226506,0.3597611207869478,0.3538803487607872
464,0.12315335390529045,0.20680025881640077,0.28686301413046106,0.3937112822909166,0.3194257035786222
1234,0.12325044917600972,0.20680285883512955,0.2864489052005363,0.3810149892677282,0.3325361055317355
1614,0.12317681647602716,0.20680599683290318,0.2864366711894144,0.39303325383665355,0.3205300749739321
1031,0.1239889423534474,0.20680974905181815,0.28491875580548065,0.2725858836800734,0.44249536051444593
64,0.12378937750102108,0.20681582507182586,0.2846347276165151,0.3069963079639828,0.40836896441950193
576,0.12433739426247309,0.20681686679389474,0.28448937063139423,0.21928119061395607,0.4962294387546498
771,0.12452850399552604,0.20682639006037645,0.28399747236984724,0.1919241649997511,0.5240783626304016
690,0.12535763024691735,0.2068280265997325,0.28697166544285063,0.03581805949709853,0.6772102750600508
145,0.12351853195554242,0.20682888478981307,0.2841713957922651,0.35426774975033065,0.3615608544574042
1870,0.12407913291599937,0.20682948465571008,0.2834912534862545,0.2684312619019878,0.44807748461175767
1735,0.12445221348515034,0.20683046445814166,0.283582383544456,0.2073239069591843,0.5090937094963598
163,0.12337122589080543,0.2068382755299118,0.28388800422136184,0.3802074784865196,0.33590451729211857
1511,0.12442545586625631,0.20684407987570136,0.2825314997895619,0.21935640751379606,0.49811209269664214
1581,0.12338996218421919,0.20685245319970996,0.28293852351151244,0.38412709453659605,0.3329343819518915
1478,0.12262686844749984,0.20685437856101796,0.28539669107565663,0.4897438201932134,0.22485948873112985
714,0.12499132432944313,0.20685466780364908,0.2828637460869741,0.12525083915160154,0.5918854147614243
600,0.12296238887321778,0.20685560666642122,0.2840321935517617,0.4453837408285378,0.27058406561970055
1114,0.12488308064938185,0.20685606668181475,0.28241650527565787,0.1460625739803939,0.5715209207439481
1214,0.12331896015375596,0.20686071775771495,0.2826024219989412,0.39809151064933734,0.31930606735172146
1428,0.12528366150459389,0.2068617430819057,0.28347863675260093,0.07338754199014724,0.6431338212572518
512,0.12437929306419117,0.2068646932581298,0.2809811634373541,0.23819107226821004,0.4808277642944359
1270,0.12349199480800051,0.20686617027958204,0.28181720324243736,0.3758112544374267,0.3423715423201361
595,0.12286757716464242,0.20686839981994293,0.2836127568399579,0.4638158036436946,0.25257143951634736
594,0.12286069840273812,0.20686996737242128,0.2835459421190575,0.46541959439495956,0.25103446348598296
1953,0.12323574026891754,0.20687499439382384,0.28195481072381406,0.4163170497826893,0.30172813949349664
1891,0.12192740092897619,0.20687879310521504,0.2874364343001321,0.5881179192901251,0.12444564640974272
716,0.12406967205034239,0.20687989520187874,0.2799747745516061,0.29572210692153933,0.4243031185268546
338,0.12231485330887022,0.206880572858087,0.2853206537930952,0.5408478939505044,0.1738314522564004
1322,0.12368446658821922,0.20688358669089993,0.280277657523236,0.3559075791365593,0.3638147633402047
236,0.12361037410376445,0.20688504986342776,0.2803383656486005,0.36746602949072277,0.3521956048606767
1645,0.12373692734492751,0.20688621691362744,0.28000516433545725,0.34940483666801647,0.3705899989965262
1436,0.12433656913864673,0.2068862874861602,0.2794144569497024,0.2565885429133113,0.46399700013698636
1304,0.12429506054641981,0.20689198065879677,0.2790147573224127,0.2662408160826047,0.4547444265949825
724,0.12352149503181502,0.20689201361140588,0.2801024330046187,0.3835928277819772,0.3363047392134041
292,0.12567075875040204,0.20689684205778822,0.2825825748088423,0.017240625583518732,0.7001767996076389
158,0.12535039950780869,0.206919627883711,0.27876359976720516,0.0971134347562446,0.6241229654765502
563,0.12427068772496368,0.2069263664099462,0.27662861402319244,0.2876677342887197,0.4357036516880878
114,0.12382081280480736,0.206927798266505,0.27714413190289655,0.35677224515191763,0.36608362294518576
1310,0.12468423166682945,0.20692964872926364,0.27640596798862155,0.2223036348175925,0.501290397193786
1347,0.12291756749864365,0.2069364053877589,0.2794302191677381,0.4863543027223515,0.23421547810991047
212,0.1254307376334946,0.2069399530395553,0.2773739761756177,0.09427746703237476,0.6283485567920076
1105,0.12375981600337932,0.20694249745733198,0.2763340584071926,0.37258763231312153,0.3510783092796858
1957,0.12466826679987812,0.2069445054145203,0.2753109117713747,0.2329112498489287,0.49177783837969663
631,0.1233501938172231,0.20694618678912197,0.2772505717657593,0.43223382955564493,0.2905155986785957
265,0.12433589430820605,0.20694692314084062,0.2751719580550604,0.2877741192580194,0.4370539226869202
787,0.12210674552248389,0.2069483966453136,0.2827048064356031,0.5937228381410902,0.1235723554233067
1272,0.12370176895313323,0.20695239037029245,0.27584880498678593,0.3855458505752786,0.33860534443793544
830,0.12379478018217352,0.2069660178576852,0.27476453986473426,0.37842006669502193,0.34681539344024376
1730,0.12381432455319338,0.20697186671662043,0.27434953219881664,0.37829376399516235,0.34735670380602107
829,0.12500850884498949,0.20697500934553384,0.2733923917243383,0.19184446651154666,0.534763141764115
466,0.12482875838485503,0.20697633599474943,0.2730954288976669,0.2231396640837157,0.5037649070186174
69,0.12567962410555594,0.20697684244796738,0.2753510106199882,0.06877553866153595,0.6558734507184759
1749,0.1249405017713065,0.20697740339709783,0.2731227795971454,0.20483665946194574,0.5220405609409089
1016,0.12534331454797157,0.20697956238323245,0.2737822354156195,0.13474964581617413,0.5914681187682064
679,0.12417005625516293,0.20698325155853195,0.27291944766330545,0.33113983988516366,0.39594071245153084
616,0.12327454243488034,0.20698519368116075,0.2751914831908357,0.4595723094613678,0.2652362073477965
748,0.12396321010005014,0.20699220960794776,0.2727245858349439,0.3660767078541339,0.36119870631092227
809,0.12450853201804589,0.2069927989440346,0.271916713399098,0.2836510783076551,0.44443220829324687
1037,0.12274786579033635,0.206993272779521,0.2769569099307369,0.5319632923759228,0.19107979769334024
409,0.12552730295256198,0.2069946291179946,0.273172443677444,0.10940985850002925,0.6174176978225266
901,0.12557751661056818,0.20701474724005103,0.2716980479796599,0.11207507185212247,0.6162268801682176
486,0.12411324758863351,0.2070179027381152,0.2707769243743958,0.3560369188849377,0.37318615674066646
1293,0.12468390487230789,0.2070253144880825,0.2695974231246939,0.2722290838961918,0.45817349297911425
957,0.12457185380819,0.20703005740930921,0.2693375198197855,0.2922853779247558,0.43837710225545856
923,0.12483170125839516,0.20703913116324388,0.2686095381508881,0.2555220071910412,0.47586845465807065
1455,0.12388313759241794,0.2070410102444456,0.2698763800196313,0.39991169336956645,0.3302119266108022
918,0.12423320111891237,0.20704255735158114,0.268968823062599,0.34984851737045125,0.38118265956694974
1633,0.12442577488149854,0.20705422920456779,0.26789443133888985,0.32652107339759484,0.40558449526351525
1538,0.12361991529136568,0.20706036164724484,0.26953019873375483,0.4450900274411002,0.2853797738251449
561,0.1238693684580765,0.20706128714595695,0.2686788187308965,0.4109144435423586,0.3204067377267449
42,0.12272451894285581,0.20706410849314805,0.2731936745968582,0.5633111829404299,0.16349514246271177
566,0.1249105427466291,0.20706641038200552,0.26670235807330434,0.25671959276510753,0.4765780491615881
256,0.12566184753919463,0.20706757756823127,0.26769750448189966,0.1277172180596171,0.6045852774584832
269,0.12500061269030047,0.20707516202227455,0.2660958688607993,0.24657060055180605,0.4873335305873947
624,0.1239587864229544,0.20709066952011257,0.2666395163325981,0.41136641227612686,0.3219940713912751
