,Return,Volatility,APD,PFFV,DVN,MFA,MPW,PAA,T,UPS,VHT,ECOM,VIG,VUG,NLY,PYPL,VGT,GOOGL,VZ,VOO
2647,0.0835769015674015,0.27974167046716175,0.07543941380123825,0.07845510810460785,0.10879397666637686,0.014702879763366749,0.03902463963476126,0.06213747012214252,0.07219774139557475,0.018804930146951386,0.0792640782872819,0.05448522360459739,0.06855877844623759,0.10108730950496833,0.0929395125412186,0.025437501333096014,0.038174014779491935,0.025734794650815088,0.006834707323704851,0.03792791989356852
607,0.09192890950364084,0.2797534233790976,0.03200900531311434,0.06829075699284462,0.09169391752083146,0.015986459452642474,0.037239070399755436,0.0847086366566274,0.0010681360392622904,0.08734774476241873,0.05026986471522252,0.09867144721930843,0.07614176866292134,0.0035018628821149736,0.026228210888748486,0.062263767971514894,0.07693460311328658,0.026364882498222553,0.09987743995376756,0.06140242495739591
811,0.041270981054201815,0.2797900306319181,0.0006091030295447372,0.096218232291307,0.010374504396290635,0.08081774579109677,0.061699838897993325,0.10481861760644008,0.006920958327546376,0.033536007605346654,0.07975503378139838,0.04381150981464049,0.05621871331823053,0.0443909311338142,0.06056393415581988,0.03210141587936103,0.06238361578861668,0.09095469265006452,0.0769901707960737,0.05783497473641492
2598,0.033659908881416324,0.2798009033422129,0.02153896805474244,0.08731795132171526,0.0659481111071675,0.07941392576906879,0.040619176409539215,0.07171527022554428,0.06093585188792793,0.025593876832203082,0.012664497159857947,0.02690264123704467,0.05911644207065136,0.09911946102305376,0.049917734605837295,0.07662757833019612,0.026276590092292332,0.03877418973349994,0.10242450624613103,0.055093227893527004
2810,0.0367885977635645,0.27980148006199085,0.01122181950141161,0.0872376168420912,0.046486203026645606,0.0809645819382841,0.09268009902349525,0.04900234646699369,0.09375576747855077,0.08589990986090873,0.02389398360628014,0.007972970487042713,0.03449650532756293,0.06663313397108457,0.07008214005377929,0.07158177830929313,0.0825528222493312,0.04844707752084274,0.045384670222939474,0.0017065741134626748
323,0.03156272711224355,0.27981981384236493,0.02971175705491596,0.058290241752568986,0.021697987208031677,0.0639486073466951,0.07292885487456807,0.10863796645443162,0.02945804011216201,0.05413420326638749,0.01909369584975389,0.07250360103040687,0.07118076207389518,0.005541640390768731,0.0323465384676687,0.08961948018919945,0.018628121813219836,0.11188448653367607,0.11615381881409644,0.024240196767554102
2167,0.037661243821188996,0.2798215186361279,0.06338637739951468,0.031491288450000356,0.023209437239433615,0.07954598123028093,0.06539709168123232,0.047720154066689,0.038341416918043825,0.029603584547088342,0.07080939849409475,0.06745788470508765,0.08298913060279169,0.019405316934155214,0.03991060534156599,0.0908346220163445,0.06187270493060076,0.052160749742331945,0.08406128037747776,0.05180297532326672
1982,0.06489342387961279,0.2798414303962284,0.04974448209308488,0.09462672522157921,0.08125148973374856,0.06403943567998095,0.07957728170849952,0.056237383015011126,0.09935632054657532,0.059454905672944175,0.07576817694600978,0.09523424942447134,0.018155336318975847,0.06677398012241101,0.0073814745009042814,0.06320173668118785,0.007790090462902104,0.05962098124028847,0.016305801565442268,0.005480149065983423
1928,0.07177636665335708,0.27984946248455195,0.012577925793344654,0.07374576360427497,0.08263668037039917,0.06622846432783688,0.028472685842596872,0.05395994806413257,0.09004198619061388,0.08115018368877105,0.08499923196029653,0.056362016929295405,0.041131590903518,0.01229590270083821,0.09102676856080864,0.024097624713212275,0.06439853922587462,0.054592429128440374,0.01751938241920522,0.06476287557654069
2585,0.07457039026912078,0.2798510117666361,0.02385765825985477,0.03935983501023911,0.11627501403891966,0.01589646104253627,0.04958021434442884,0.07651594376124447,0.07640653071083514,0.051169736449174476,0.047111906238204805,0.005082587062053555,0.02152993576234293,0.10981921199848595,0.023798593351512135,0.08474353036524992,0.029378603219977872,0.05896408704800643,0.09715962859550964,0.07335052274142403
1745,0.040844882062492996,0.2798523467706825,0.038090739232467766,0.01657719714848936,0.020055200777909326,0.04639536532105559,0.10942514272069569,0.10004569068380209,0.07800069208347529,0.062124614889251625,0.06629253716921245,0.08534209093614832,0.0008339625647916811,0.059185514569345676,0.013095703135919854,0.043182473838812074,0.05766691621024883,0.034291789595330906,0.09382187779466272,0.07557249132838079
255,0.06144301794037233,0.27985709635617834,0.05883372297636784,0.008809842692365405,0.07217658537665715,0.019841135373150378,0.05340792195270071,0.05657337995369362,0.09315174591481531,0.07759628535462966,0.07938642411370551,0.0755029116551976,0.00381900737349178,0.019428489161989262,0.09437275051235638,0.06933279281916803,0.07162553467018969,0.021955686598891484,0.06397341923685121,0.06021236426377911
1539,0.07130865086687072,0.279861240493881,0.08879088838735442,0.05960722725584256,0.061879482134000525,0.014036934599958861,0.1104739204012368,0.018654225755483044,0.03388223816417519,0.08855773576863635,0.038268249237349665,0.1151077662075855,0.018450537366417594,0.00864182047583047,0.11200182654114585,0.10470261618873006,0.03489907879733014,0.05132879559658847,0.03671819910578786,0.003998458016546579
2914,0.027869080715276273,0.2798711107643717,0.1192415658370523,0.059181708694572316,0.06413099406847585,0.03685172676834476,0.12486342300021247,0.07505015978691817,0.10536457672449152,0.006036237583391472,0.014639052700961207,0.009465126441344656,0.1280074779742335,0.042776121083626516,0.09395978977862371,0.022854835897309442,0.004649844701069093,0.022418658198497827,0.028508678373437374,0.04200002238743781
1228,0.06061052290380625,0.27988186755094535,0.07354926180328952,0.048632874702888775,0.05206383335825649,0.08791288969294142,0.019832688755938507,0.01189977988432711,0.02276824579426339,0.021006937563218968,0.0917540442457348,0.0606093780299544,0.07976315642919744,0.049016154654947915,0.07730242161909574,0.0776086717869414,0.002843696301649472,0.07902350276676903,0.05052574613062814,0.09388671647995739
594,0.06186985127293902,0.27988688645673443,0.05908730329357023,0.01753200778911278,0.062012886525381054,0.0012415421008203857,0.04581853377021576,0.0994506808536161,0.04391668640445924,0.02531563947828274,0.09198128815480469,0.04119236640216463,0.05700980835018286,0.09900579029586122,0.04671827694299687,0.0820377176630864,0.06261900460110358,0.05150875315830074,0.09634235039970675,0.01720936381633392
46,0.04942558415600561,0.2799278357652347,0.04813255594460515,0.05228488466396982,0.042128292784611936,0.07730472196299162,0.023927324627965,0.0401543281297726,0.06166017270304556,0.08531407159184179,0.013549268925200003,0.09032206379942605,0.04425891693186168,0.06896650446391689,0.10550248079218791,0.04497769825344791,0.023051047698541566,0.022347392022988365,0.07101413440654869,0.0851041402970774
1387,0.08791216122324669,0.27994727392628793,0.08890931286557834,0.0049141961246006475,0.08311748086583955,0.04310770955221878,0.02311948427403811,0.01657624376839624,0.05074303345902681,0.03307484941811714,0.0825400284127028,0.0499447877388382,0.04686978432393328,0.06466910505538413,0.07436267994508693,0.08747932535083101,0.07753119538587179,0.09394445772583673,0.024587856930140355,0.05450846880355939
120,0.03427717136169041,0.27995854623942934,0.04796515756934818,0.04091355064397233,0.04844076838462714,0.04625734334912838,0.026817057305583425,0.102709016571238,0.08222321496613544,0.10365110315133368,0.01003317954085842,0.03325468620204892,0.0058182290990249465,0.007536562051178053,0.05580980439849462,0.10435039313508203,0.10560431952202938,0.010379034059236552,0.07458149906736102,0.09365508098331955
2883,0.08350020641487203,0.27997631252544913,0.0522068072326785,0.09466312899195227,0.08256757522755918,0.055110859931396,0.06401268304648242,0.06995377197890985,0.03420653865353217,0.07529395454376892,0.01840942878123152,0.026058438797368473,0.013878689759840503,0.055857761805089716,0.05762816033858263,0.025810576841356514,0.09081775743024521,0.06234686251438036,0.010905325324580571,0.11027167880104514
2335,0.04101217864806291,0.27997738908478786,0.040583794772768085,0.017068633363896243,0.07255911923742864,0.04750620075390224,0.06678400575759286,0.06827984153616759,0.08134558586772869,0.005603344907310398,0.07505292244828166,0.016574105431136632,0.05132079233919074,0.05904396204905937,0.03140647534179705,0.09281310625055403,0.09101140420712889,0.003444957588440311,0.08431691621964134,0.09528483192797535
2924,0.04984577454316589,0.27999063166444804,0.0985478269383635,0.1072919911440799,0.04381546441235973,0.04341676006179901,0.048588838047692505,0.0998806725469971,0.01313262334002924,0.004351732890750495,0.06684815218655323,0.0965174141964082,0.04552059266462797,0.02803046870042597,0.11114446612329847,0.00035916938056316584,0.03601613263129506,0.006373376391451133,0.033319695708692566,0.1168446226346129
1125,0.013707315061574115,0.2800084770784729,0.025332554132066785,0.04232647942874949,0.019789598334933305,0.07811022648562284,0.02615452447307313,0.061995149555734576,0.0862579571647044,0.020034873891911175,0.058505083033234234,0.024423320752018404,0.037667826761428554,0.06422907418981236,0.10721729206485316,0.10645944101948641,0.05294448645229251,0.07628166946648965,0.08333673788601209,0.02893370490757698
1020,0.09120631510214923,0.28001779966625984,0.0822937636453629,0.006615020649024394,0.038334361298067804,0.005258903111850312,0.055878561370061176,0.0903171317604848,0.016046518194839824,0.06754924947798895,0.060263093645565875,0.07214865295575978,0.10007602172598262,0.051331187977653236,0.03211805688751358,0.030231132193256936,0.09559646154564884,0.06429594580563362,0.0513790711765105,0.08026686657879481
2268,0.08503216854717978,0.28001870108610305,0.05138910652002809,0.029306686690423613,0.031198758001282724,0.014628601282875147,0.02613043625142593,0.10708372245350152,0.02689568991421117,0.09611947307740683,0.046214539880103295,0.07429887109734146,0.004388152065870598,0.07576575689789453,0.0007871235321952487,0.0813321298860046,0.07286412661813234,0.10004699162510458,0.05420676968100744,0.10734306452519084
2823,0.04048872749830095,0.2800551159455644,0.0777580151414725,0.11346065931490845,0.042848546537463054,0.10691950991427869,0.05734202149514726,0.023846149095506055,0.08658355938367397,0.06315918708458404,0.0626331366278147,0.0594816797241315,0.031240117689673465,0.08873972787910067,0.013594387430980799,0.046729424757884414,0.05152804545581646,0.006073780588287425,0.06082018895698436,0.007241862922292027
172,0.06684219979210779,0.280064411716464,0.08563221053502519,0.08637235693139482,0.07940070514211311,0.07759111147893306,0.004228067640108083,0.04755176952533938,0.05190808887191281,0.04130491603335374,0.08475307165809769,0.0711903555534772,0.04933021863158293,0.016431343133693054,0.01947637635034445,0.09525530927953903,0.06406014935768989,0.06835147371062804,0.02840612943696852,0.028756346729799022
1436,0.05538513859266574,0.28008988063589213,0.060875355312673275,0.06005390415101553,0.0024202390813300714,0.0976937383124687,0.035908134842253865,0.054864846814614766,0.00805559334317939,0.09199524591649706,0.06598192488690817,0.05974946691428476,0.0021723133524123106,0.06049098229580636,0.020013100035407242,0.05770668962941447,0.05526914383417009,0.09281160012618345,0.08914371903452248,0.08479400211685809
1875,0.06985165888403327,0.28011459540471334,0.09093819872283289,0.018211720440545788,0.07648640692624552,0.01522686129093306,0.06523090468722072,0.06971310636948046,0.05576754341708566,0.03859459329311508,0.0772983758770274,0.04995012239424296,0.06744495884678099,0.08875946709439213,0.08118793183560327,0.04837804500298276,0.02824333690454222,0.0555555848936313,0.05359496711610738,0.019417874887230537
150,0.06932610873510893,0.2801357170879651,0.05649255482343945,0.0066447396183186925,0.04633252561089373,0.013646798061385631,0.05760464872172876,0.06889096415059061,0.08106776538930625,0.08456749684976551,0.004515293888534503,0.06070196318926516,0.07283363845717304,0.0691827785912876,0.07354032769671183,0.0743685892540366,0.07939334619524181,0.05684968233022328,0.03130140468779868,0.06206548248429896
1266,0.060022391828202,0.28014274920506427,0.013105871030824088,0.020772609802604928,0.011900911885342588,0.05823601662231336,0.08842279762681378,0.08940541158609827,0.050011464460850155,0.09790326671747053,4.067771633373632e-06,0.09372573144826973,0.03431221249575086,0.06201631513147596,0.02168334769781289,0.03419331525405898,0.06344084445947477,0.08582622877420419,0.09322309271135754,0.08181649452364392
1280,0.10508505521814056,0.28014943868944714,0.04245601800691041,0.07474073677336547,0.07348769140156318,0.03508991023256888,0.09795611194370395,0.06485201529058025,0.049680597290308874,0.11937923977154125,0.006191710080877799,0.11369729481332315,0.003222993646583046,0.10089500680666129,0.00363901406232069,0.0043560525421776075,0.035396293310802636,0.05283218115970905,0.02379802036685441,0.09832911250014816
2692,0.019708980630260026,0.2801566657903545,0.04604640021821986,0.08812145084914588,0.02173448719139627,0.08358847107291147,0.08064668405573211,0.09234939056915378,0.0650826291246619,0.07114509307977822,0.06959356541314804,0.02324393891417973,0.08766369707444002,0.013286667886413325,0.03111289549797318,0.08455695290019839,0.0325008847699379,0.052465948911471036,0.0512559569553643,0.005604885515874683
2351,0.07693966485289626,0.28016657539178247,0.008290542735176206,0.03701552406307255,0.09143895684155133,0.033334156110195245,0.04763163588177423,0.07921438181511369,0.06247786959325164,0.08195685706741879,0.02996120797375964,0.0028831015046008046,0.08614745624296537,0.005421292180762328,0.05667263297271896,0.07166835146968484,0.08879608299685127,0.09101271897647117,0.0523319166048847,0.07374531496974722
2825,0.0775481234240735,0.2801734664604934,0.07831616187186129,0.06760778714345032,0.01874087114708565,0.0916767854691821,0.014624216427289215,0.025033459927587307,0.005284842533538952,0.08560703235972174,0.14069208002804148,0.12505287671534573,0.056563163375523466,0.03846948394424192,0.0008154898197881803,0.06946801212661283,0.0935808523561366,0.007244401188557835,0.020741171929855178,0.06048131163618025
772,0.09504821626139082,0.2802118397528049,0.08262515489751113,0.03267017527185542,0.1070874204923889,0.0040658326621301945,0.004461406192355597,0.016302847402050593,0.08792282880746811,0.053288662185636895,0.040370327773279646,0.07602827869518815,0.09369959647097088,0.011300480730690734,0.06954926381324585,0.09980747346396747,0.1362671708477536,0.03637211020340145,0.037347685097643094,0.010833284992462269
1289,0.10828103688577857,0.28022714560646084,0.01692656320162201,0.041854120808033045,0.11175401623176685,0.037785151315115284,0.08024446011165902,0.013407326272925159,0.04304989334117381,0.09515699772425751,0.05255717439884561,0.09897471642344356,0.08380977114600457,0.022006853085531138,0.03691497705325208,0.05554967526357501,0.07341829401831358,0.03537099832364002,0.04873066711633786,0.05248834416450388
976,0.03447932355021989,0.28023867788001905,0.11218948056324332,0.04724458200651139,0.054464212292360765,0.0837443978091617,0.03350095247209383,0.0615452113844372,0.023930548754547934,0.03175689317269984,0.07197587562221987,0.038490610960813444,0.06853939882073391,0.02407897530167202,0.02316397359499257,0.1008095356617528,0.03350521605785202,0.058647403695327546,0.11889814733381525,0.01351458449576457
647,0.015683104897721782,0.28025363957774424,0.023977297216882913,0.06306578787146166,0.0073243710774148416,0.07110080417031796,0.08991612651412681,0.09435928578966697,0.07501362323425595,0.019044187529170795,0.040930336387749976,0.0020713944615339606,0.06565570930196721,0.045754972923498664,0.06515231809741152,0.07992571715224754,0.06574272581817538,0.08907947434195149,0.05381135419477782,0.04807451391738845
1492,0.05762352245588888,0.2802618508104549,0.053590721111622455,0.016961057436135865,0.05858986947011764,0.03407637916929312,0.07661676067784161,0.06965457240210372,0.032648506225002254,0.01564141620926556,0.13321124593177047,0.0385271627204397,0.01111245370646757,0.10039271368590227,0.008140217522230715,0.1125303518059769,0.0698225047384737,0.007223130410210288,0.060386494385945004,0.10087444239120125
2720,0.056721557073021685,0.2802766889475515,0.07074482786149472,0.05357887585274628,0.05560361512377165,0.07287327269909091,0.03365783527891236,0.0746661964474716,0.06470741253435128,0.05864041208905314,0.02578296632798781,0.03378873487841494,0.024978685757628204,0.04843471515960278,0.040599225616366016,0.0382832147538401,0.08661093441489147,0.069340016292665,0.06578367523418327,0.08192538367752854
251,0.06665466164903554,0.2802858460685343,0.04676875809516828,0.06359535061715854,0.07562274443580716,0.07347312395509788,0.02601435589130425,0.037015096069373477,0.08648264685442694,0.08441176120235043,0.09875767223024921,0.09908859288402046,0.028631771439094126,0.04740080401615446,0.028770313005614594,0.08966118213700218,0.02303858667067569,0.04728845936613333,0.029262478066025367,0.01471630306434359
2347,0.07800587497801666,0.2803109246099319,0.03370760653701487,0.027596848718965575,0.07794970211837916,0.020707317223542493,0.02875189507030053,0.081605159350155,0.07929771356109344,0.0820464963375861,0.026209455717762547,0.08354860030739868,0.06114929289774664,0.0880057268149963,0.008248644663481573,0.07295942970275808,0.03836579443914165,0.029358948715758733,0.06949252518734432,0.09099884263657418
2583,-0.002999670204323692,0.2803326975752987,0.06845686880151204,0.049637805387429235,0.027473902003398998,0.0766560957298963,0.025403336664852186,0.07615103591683214,0.11053432803986403,0.005316236068310971,0.016040861057968873,0.04608087813906123,0.10949446021225678,0.005898697618408998,0.07384825481250978,0.10424303854400996,0.005436634312768221,0.01239668483045227,0.08008410737816962,0.10684677448229823
1977,0.06268056007324165,0.28034790532038256,0.04347784405990421,0.09189150481834896,0.04947368503299115,0.09032126228894231,0.023031789331715322,0.0130369307723131,0.023516883523347493,0.020047947562372877,0.11069426638647045,0.08593762276560063,0.09202741869093106,0.068445499977657,0.05270319882290754,0.0941300531348435,0.08231217161064805,0.015831579718500802,0.017077829593266283,0.02604251190923906
1089,0.06724077881525176,0.28036728111869275,0.07109359242690273,0.008847189088793133,0.055242121708675304,0.0581860665586186,0.08768236335094946,0.027726992439585495,0.05426985987318521,0.09239600970960454,0.04261130724300956,0.03922253668268394,0.008136419767332195,0.05902398767819198,0.060441979838224864,0.07423663494034584,0.054011450719403616,0.048404484135600105,0.03821245788506432,0.12025454595382913
2528,0.10659861689818165,0.280369670107338,0.007157940481601402,0.07599344339587114,0.11674349612632338,0.009652814008055293,0.10490627752227588,0.07432972989796838,0.01622770148318556,0.09691230665202913,0.09818729730603167,0.03430160353114834,0.028192217975749202,0.028895015971340917,0.04719394797349869,0.02069741868994097,0.0512334966622307,0.059421280440415156,0.055022834251237454,0.07493117763109669
2282,0.059028085473468286,0.2803709668579891,0.03789897242633126,0.08227076557818624,0.06246857058849552,0.07341218975535133,0.0946251614652435,0.026869958382598987,0.06109017655528721,0.05536254058377068,0.025576676533154936,0.0887183355065623,0.060922661274729374,0.09089984207731261,0.020060854444618505,0.09044812315184753,0.03554018552621765,0.012561448952466778,0.03026682736024623,0.05100670983757952
820,0.03598701500191245,0.2803819276962291,0.040725908279089645,0.07709567430342056,0.02406629324194686,0.08966509456757246,0.020888467570775164,0.055332250095898705,0.051544080137757214,0.03189474728201226,0.06347087796608751,0.09308288835594417,0.04165900386548347,0.054191001139166174,0.0626029948798396,0.07609323532702979,0.017047493425308872,0.06553000534764004,0.07877473777083345,0.05633524644419427
2488,0.05612672788687303,0.2804303113318099,0.008911617077500624,0.10412269137160757,0.03263385671267005,0.06214534067566398,0.041507343290236934,0.06663992256547989,0.03687531773745208,0.10798616122719365,0.033284149695713874,0.11754657439223053,0.004883870540977863,0.013925773587248879,0.11546054368822746,0.07342352704963943,0.06473213578597577,0.05830713208162692,0.031930047068082286,0.02568399545247216
1415,0.039752484893739955,0.2804458863213947,0.08210591187339365,0.05186168008106626,0.07094261888116973,0.04865253133703136,0.09606357837185507,0.09856671139244702,0.050963435320673094,0.07189958178293208,0.08871020172002088,0.027676309435820563,0.00015999703871433577,0.025439853416017746,0.01709177468063184,0.07090795369517258,0.06424835552309652,0.0014467761736448,0.09579952428289444,0.037463204993418056
780,0.10083239071542738,0.28045601495208977,0.038369185950247575,0.05745669135369009,0.06563248564972823,0.016230538228734985,0.08619642258649104,0.07660872723738987,0.009408172915514408,0.12992284311922578,0.039963109256864665,0.048055319802934766,0.02517073123852778,0.1059764332013148,0.02794044091848355,0.08696768145040212,0.006898572036497451,0.12758198776123236,0.010212676972535561,0.04140798032018496
1628,0.05795285190754565,0.2804581685609939,0.012110872267047134,0.014903838852527595,0.001538489095700895,0.039996233823574596,0.10327973737340328,0.0925769783180438,0.022230449378056995,0.09142962084415242,0.003713231290421496,0.021485348504379404,0.024971420540603268,0.12043564249927637,0.1194477828452452,0.010729837429876467,0.11019456115932535,0.06397111834751931,0.05337187929127759,0.09361295813956878
2483,0.1040535638782147,0.2804718479342132,0.06688348904131654,0.0497758854145158,0.052066607564796225,0.0032975356464873635,0.015535930677758226,0.06399272106960009,0.015434950994559575,0.1074321798671673,0.019948212099041095,0.07038071771424821,0.01697145785000499,0.08520950962147965,0.0423339706791454,0.10312894791655705,0.10707735386593836,0.1023239790394505,0.023228630872613967,0.05497792006531968
1568,0.08593072452337851,0.2804861131964648,0.05401757810106922,0.03136079971561745,0.05297372688143619,0.015219039129939825,0.05072683136388226,0.08464552985711132,0.012325406521806455,0.03983354615548696,0.07692287819981893,0.10833229951594783,0.09932259655690967,0.030148632795744538,0.06062572781261916,0.02349655275621211,0.018068728897093465,0.06966251777072842,0.05958653277344702,0.11273107519512933
1954,0.04620767390418591,0.2804997634490498,0.10397626646693264,0.01464845028873715,0.040027454619492045,0.06462084649300676,0.11198402514136332,0.04226200077066224,0.05204699853462253,0.06275341954540906,0.03222616512433504,0.014723742336326194,0.08708045959695877,0.07919224123437156,0.0017011334947224137,0.1071497975327339,0.04852079285949133,0.03482420717779421,0.042703867942535056,0.05955813084050561
508,0.07438272500956192,0.2805167137310674,0.08559861925725214,0.11329267080501079,0.08618243286269471,0.0803608570931531,0.012183342488691627,0.029435465967003027,0.0003968022362096899,0.0214730239570601,0.03616208195686552,0.06444943826273834,0.01753949316751422,0.03476701776875204,0.09850899666231136,0.04678197290970515,0.03002797583944794,0.0854147673194436,0.05060868136637956,0.10681636007976716
2256,0.07218513224013796,0.2805316916031233,0.006457812277246567,0.05480022350925085,0.04817100663889337,0.07514329297473692,0.04033575619496253,0.05657211289361638,0.052789895839313795,0.08265099441148863,0.03506968065844921,0.07620095561589701,0.03706372897901753,0.0597528469709366,0.0741710418598871,0.01405009424496715,0.07714764083449098,0.07278134528359831,0.06307371664700032,0.07376785416624658
1210,0.08552609502111472,0.28057545236314607,0.10018286407982395,0.014454664398035392,0.0980907371398477,0.022182031589230215,0.0032834490078701957,0.04893424141492975,0.0930902979091377,0.03997714403120636,0.04201454028901165,0.10551085188339723,0.00010879713780007546,0.06676747962187483,0.08976128098767008,0.007275816940854981,0.031453063293262216,0.0744790330922168,0.0954797561292296,0.06695395105460124
1188,0.06934330478900884,0.2805824428892026,0.03608659865508414,0.02367367201348241,0.0434702104026143,0.002863298398871435,0.031365347728282755,0.10976825334801252,0.011530372930869927,0.10680303857020397,0.060908024192118965,0.06808123641690497,0.05842717056733954,0.07763487597565073,0.0879725004787007,0.08052930520925414,0.012704509324290417,0.07934004507910035,0.08485552864837341,0.023986012060845295
2182,0.05190080100086359,0.2805835176918816,0.09555562605892655,0.015706175016685916,0.01069475192955551,0.09560172285673152,0.05805924885243287,0.05511152815797968,0.007875503556872797,0.05968396166622636,0.1086513313594427,0.027421321698176765,0.06940244424391136,0.11384088529436455,0.007926826890163368,0.028083488592844052,0.003943063516126703,0.08486657236079079,0.10903342514166187,0.04854212280710671
2568,0.07712940816829304,0.28060624071555557,0.06308071925742458,0.093435896189048,0.06212641171685232,0.10752491707716766,0.0009417336769669976,0.028130611704106055,0.0648635359478634,0.09573541962551552,0.05984097443037481,0.05486225285847399,0.04115166553284811,0.07483588535673344,0.010149704477203541,0.0177418073473953,0.046185778535590076,0.09669185547979435,0.07097997496104193,0.011720855825599901
209,0.06704919324938045,0.2806238583584635,0.01515389027994117,0.1066283397167271,0.06631894097763216,0.06898750312060135,0.10994548305398126,0.08463054700314465,0.03159696882765293,0.09033481660472183,0.009012934925417552,0.039307627238156645,0.11149585838261918,0.0006544775154028882,0.03250029177498519,0.02014594361334322,0.032468520386898195,0.08719786847909926,0.046328410478735094,0.0472915776209402
1924,0.04090324376824167,0.2806585413292112,0.0952734867306606,0.055994912785289716,0.03920720630012229,0.07837650161923676,0.043223504165572406,0.05861668213869218,0.04288020741534726,0.04335940152067908,0.06664583636041317,0.052058878277586186,0.027111002258538935,0.04865364690781649,0.046838999542120945,0.0887305219286082,0.014271625063749122,0.058666538282774905,0.0497444155716905,0.09034663313110115
564,0.08644457145771366,0.2806622065232867,0.023507707853873815,0.07622436780703877,0.08773583490195698,0.008265158215818382,0.10393434416631202,0.037174806249825006,0.03617012715417447,0.03369253037278923,0.020287790265176377,0.05724759084932179,0.06657627531727629,0.05597510545301023,0.07513666102852896,0.09079660605132978,0.074600765568895,0.04314661827201353,0.009603912146795613,0.09992379832586368
1902,0.056978529652751145,0.28067502692884877,0.09289356872130437,0.044602126331057014,0.0952468778214891,0.030925455526575992,0.056178453143273736,0.08338661799531348,0.08717648816825263,0.0579172588873017,0.06360484078643414,0.00017359700776875753,0.04442340760070908,0.006953377689701464,0.057826058502672875,0.058515953513057405,0.05935444140093976,0.0399744886874267,0.043025187625521974,0.07782180059119995
1339,0.03678484966998797,0.2806899716063802,0.07528997994770688,0.050161813813357645,0.044058367645215375,0.07519581539679457,0.020951229626283433,0.06082558975562382,0.06892258363283624,0.05283001681528113,0.019086179525415144,0.05661441616000977,0.11814713241968977,0.011739013180959877,0.02426462497833185,0.12270070149377851,0.09030104374888452,0.021550991628439924,0.05012688073106818,0.0372336195003232
2756,0.05679087666679381,0.2807040893920823,0.010860159564900995,0.009029471128374635,0.025006093025535386,0.008752398935221279,0.09133535386737263,0.06864518670940548,0.10463797331671552,0.0857510305194616,0.06372481521874641,0.08310054977881517,0.055618348841803826,0.04224808581238254,0.09604079967412052,0.08617633807701089,0.01945871747041175,0.07388488477001144,0.0068398394569387745,0.06888995383277113
27,0.10696354284471128,0.2807437498539896,0.1010653357722552,0.008350425129891306,0.12172437999169625,0.04903776082439768,0.04466625596694403,0.012867956483123104,0.008603975264516372,0.06858304787822767,0.07941855964245499,0.06410296118993865,0.006389623933259086,0.10554450547253359,0.0018162747309594133,0.05475259426214066,0.07505418413800183,0.014966308826181596,0.10468682050193015,0.07836902999154835
1844,0.06814203404021223,0.2807636991926765,0.0450833025547578,0.04453318544415922,0.05194706862429847,0.09724142740525832,0.01824432750134905,0.0023577769619370767,0.08429589476577594,0.08157849252766204,1.1577602829074197e-05,0.03713215130261855,0.05750017483229259,0.057343413314600696,0.08758737244189828,0.0011475482712469082,0.08219707256848759,0.08203160343860388,0.09027103560971887,0.07949657483250543
2887,0.05612181875741059,0.2807714982149685,0.040515146109614,0.09841838549306718,0.08108824868321594,0.08061954714690746,0.03482729319248472,0.06677317993028839,0.10491582163885398,0.057588421595257136,0.09942639862848089,0.06411105045828476,0.0535444334949536,0.01637466531317089,0.013732590970747697,0.042720908072298974,0.06945311088961484,0.01605293593239941,0.025731902374643775,0.034105960075716486
986,0.041904407667339764,0.2807791697911223,0.018964645625399526,0.08832605719549205,0.09012937711969127,0.007435775297417104,0.062141130768435145,0.0944647335574683,0.09306249037262786,0.03188887932382816,0.08189253085538209,0.06662359055131375,0.011686990099260428,0.05766641836014022,0.08508802464529444,0.09517986260669693,0.01463966995768125,0.008095922186152666,0.0715593207122676,0.02115458076545127
1529,0.09651390129227286,0.2807871889697123,0.024572971576185123,0.013518126926153855,0.04383627141213302,0.008424032721015412,0.06300259887600694,0.06114862142948416,0.021834952527137838,0.0822661724079033,0.024555314691298846,0.08112940727889707,0.10512388772900981,0.033665683454483376,0.050528847293531964,0.07630429399226778,0.08382536341894602,0.0987888606751346,0.03627122564273449,0.09120336794767642
1642,0.0668621831127406,0.28085370458235,0.009204563009376937,0.07105928820437675,0.06299586188081222,0.059546257690184776,0.04823791671193863,0.10036334409090689,0.008745725058547548,0.02768218631888376,0.10367441926167155,0.04051037605449644,0.06720621295244782,0.041566328704078295,0.05484967394821532,0.02131257571199101,0.1030823003714924,0.05698049539045249,0.07386944815447391,0.04911302648565334
2235,0.07326957784860402,0.28085470433007803,0.013469638703025252,0.05852701464310373,0.11504573159282334,0.03694529200614709,0.109952051610469,0.02310235652337318,0.12605539684751332,0.016886308554526108,0.013086087491796438,0.02784689186002096,0.1146507617478929,0.07853792637751561,0.09270344964185609,0.01747184043906557,0.11008515359758918,0.007770622519791269,0.01909949426243624,0.018763981581054603
1058,0.05777233087489903,0.2808951462191147,0.06785990293725411,0.025565739043272733,0.08409658341035915,0.028144948002136738,0.07861180040249989,0.06180546511228868,0.08992922986750573,0.008315422434049091,0.06733629564468008,0.04048763499836949,0.03920458204845649,0.01812412092581129,0.05379242887982564,0.08768134760774624,0.0012062155639253748,0.11250877857165441,0.05448266329651258,0.08084684125365214
